Date_Time,Rain,Temp,Solar,kWh_input,kWh_target
10/9/2018 9:00,0,17.5,577.06,1.50E+00,3.65E+01
10/9/2018 10:00,0,18.1,703.26,0.00E+00,9.48E+01
10/9/2018 11:00,0,20,773.91,2.28E+00,8.50E+01
10/9/2018 12:00,0,22.1,783.54,1.15E+01,6.34E+01
10/9/2018 13:00,0,23.4,731.18,2.02E+01,5.50E+01
10/9/2018 14:00,0,24,621.03,3.65E+01,5.03E+01
10/9/2018 15:00,0,25,461.24,3.65E+01,3.95E+01
10/9/2018 16:00,0,22.8,261.69,9.48E+01,2.93E+01
10/9/2018 17:00,0,22.7,49.21,8.50E+01,2.25E+01
10/9/2018 18:00,0,20.8,0.03,6.34E+01,3.16E+01
10/9/2018 19:00,0,18.1,0,5.50E+01,5.10E+01
10/9/2018 20:00,0,16.9,0,5.03E+01,5.80E+01
10/9/2018 21:00,0,16.5,0,3.95E+01,4.96E+01
10/9/2018 22:00,2,15.9,0,2.93E+01,2.19E+01
10/9/2018 23:00,4,15.6,0,2.25E+01,1.69E+01
10/10/2018 0:00,6,15.3,0,3.16E+01,6.21E+00
10/10/2018 1:00,7,15,0,5.10E+01,1.64E+00
10/10/2018 2:00,4,15.3,0,5.80E+01,1.36E+00
10/10/2018 3:00,4,15.5,0,4.96E+01,1.36E+00
10/10/2018 4:00,4,15.5,0,2.19E+01,1.36E+00
10/10/2018 5:00,4,15.6,0,1.69E+01,1.36E+00
10/10/2018 6:00,1,15.6,12.26,6.21E+00,5.86E+00
10/10/2018 7:00,1,15.9,193.12,1.64E+00,8.12E+00
10/10/2018 8:00,0,17.4,401.91,1.36E+00,1.54E+01
10/10/2018 9:00,0,17.8,574.51,1.36E+00,6.73E+01
10/10/2018 10:00,0,18.2,700.34,1.36E+00,9.83E+01
10/10/2018 11:00,0,20.9,770.36,1.36E+00,9.04E+01
10/10/2018 12:00,0,21,779.3,5.86E+00,6.91E+01
10/10/2018 13:00,0,22.7,726.37,8.12E+00,5.37E+01
10/10/2018 14:00,0,23.6,615.74,1.54E+01,4.79E+01
10/10/2018 15:00,0,22.3,455.44,6.73E+01,4.44E+01
10/10/2018 16:00,0,22,255.51,9.83E+01,2.54E+01
10/10/2018 17:00,0,21.3,44.83,9.04E+01,2.40E+01
10/10/2018 18:00,0,19.4,0.02,6.91E+01,2.74E+01
10/10/2018 19:00,0,17.2,0,5.37E+01,4.93E+01
10/10/2018 20:00,0,16.4,0,4.79E+01,5.52E+01
10/10/2018 21:00,0,16.4,0,4.44E+01,4.53E+01
10/10/2018 22:00,0,17,0,2.54E+01,3.52E+01
10/10/2018 23:00,0,16.8,0,2.40E+01,1.77E+01
10/11/2018 0:00,0,16.7,0,2.74E+01,1.77E+01
10/11/2018 1:00,0,16.5,0,4.93E+01,4.65E+00
10/11/2018 2:00,0,16.1,0,5.52E+01,0.00E+00
10/11/2018 3:00,0,16.2,0,4.53E+01,0.00E+00
10/11/2018 4:00,0,15.7,0,3.52E+01,0.00E+00
10/11/2018 5:00,0,15.6,0,1.77E+01,2.13E+00
10/11/2018 6:00,0,15.3,11.34,1.77E+01,9.26E+00
10/11/2018 7:00,0,15.1,189.96,4.65E+00,1.96E+01
10/11/2018 8:00,0,15.9,398.48,0.00E+00,2.46E+01
10/11/2018 9:00,0,18.7,571.16,0.00E+00,5.77E+01
10/11/2018 10:00,0,20.2,696.69,0.00E+00,7.78E+01
10/11/2018 11:00,0,20.3,766.5,2.13E+00,6.02E+01
10/11/2018 12:00,0,23,775.26,9.26E+00,5.44E+01
10/11/2018 13:00,0,22.7,722.05,1.96E+01,4.25E+01
10/11/2018 14:00,0,23.8,611.33,2.46E+01,2.14E+01
10/11/2018 15:00,0,23.9,450.81,5.77E+01,2.34E+01
10/11/2018 16:00,0,22.6,250.59,7.78E+01,2.72E+01
10/11/2018 17:00,0,21.5,41.52,6.02E+01,3.23E+01
10/11/2018 18:00,0,19.9,0.02,5.44E+01,2.74E+01
10/11/2018 19:00,0,18.2,0,4.25E+01,6.54E+01
10/11/2018 20:00,0,18.2,0,2.14E+01,6.12E+01
10/11/2018 21:00,0,18.1,0,2.34E+01,6.16E+01
10/11/2018 22:00,0,17.6,0,2.72E+01,4.78E+01
10/11/2018 23:00,0,17.1,0,3.23E+01,2.32E+01
10/12/2018 0:00,0,16.9,0,2.74E+01,7.38E+00
10/12/2018 1:00,0,16.2,0,6.54E+01,2.67E+00
10/12/2018 2:00,0,16,0,6.12E+01,1.84E+00
10/12/2018 3:00,0,15.3,0,6.16E+01,9.15E-01
10/12/2018 4:00,0,15.9,0,4.78E+01,9.15E-01
10/12/2018 5:00,0,15.5,0,2.32E+01,9.15E-01
10/12/2018 6:00,0,15.7,10.37,7.38E+00,9.15E-01
10/12/2018 7:00,0,15.1,186.24,2.67E+00,7.64E+00
10/12/2018 8:00,0,17.4,394.86,1.84E+00,2.60E+01
10/12/2018 9:00,0,21.1,567.31,9.15E-01,5.44E+01
10/12/2018 10:00,0,26.3,692.87,9.15E-01,8.18E+01
10/12/2018 11:00,0,24.9,762.61,9.15E-01,9.33E+01
10/12/2018 12:00,0,27.4,771.18,9.15E-01,7.78E+01
10/12/2018 13:00,0,27.6,717.97,7.64E+00,6.15E+01
10/12/2018 14:00,0,28.1,607.04,2.60E+01,5.70E+01
10/12/2018 15:00,0,27,446.49,5.44E+01,4.75E+01
10/12/2018 16:00,0,26.2,246.22,8.18E+01,3.64E+01
10/12/2018 17:00,0,24.7,38.6,9.33E+01,2.80E+01
10/12/2018 18:00,0,21.5,0.01,7.78E+01,4.31E+01
10/12/2018 19:00,0,20.2,0,6.15E+01,3.69E+01
10/12/2018 20:00,0,19,0,5.70E+01,2.88E+01
10/12/2018 21:00,9,17.6,0,4.75E+01,1.75E+01
10/12/2018 22:00,9,17.4,0,3.64E+01,1.27E+01
10/12/2018 23:00,8,17,0,2.80E+01,1.76E+01
10/13/2018 0:00,8,17.2,0,4.31E+01,1.96E+01
10/13/2018 1:00,8,16.7,0,3.69E+01,1.36E+01
10/13/2018 2:00,8,17,0,2.88E+01,1.40E+01
10/13/2018 3:00,8,17.2,0,1.75E+01,8.73E+00
10/13/2018 4:00,8,16.4,0,1.27E+01,4.90E+00
10/13/2018 5:00,8,15.8,0,1.76E+01,4.90E+00
10/13/2018 6:00,7,15.9,8.41,1.96E+01,4.90E+00
10/13/2018 7:00,7,15.8,177.84,1.36E+01,4.90E+00
10/13/2018 8:00,8,15.9,386.51,1.40E+01,7.81E+00
10/13/2018 9:00,7,16.2,559.22,8.73E+00,1.91E+01
10/13/2018 10:00,8,16.5,684.7,4.90E+00,3.35E+01
10/13/2018 11:00,7,16.9,754.44,4.90E+00,3.54E+01
10/13/2018 12:00,0,16.9,763.14,4.90E+00,2.87E+01
10/13/2018 13:00,0,18.2,709.98,4.90E+00,1.49E+01
10/13/2018 14:00,0,19,599.15,7.81E+00,1.75E+01
10/13/2018 15:00,0,19.1,438.48,1.91E+01,3.47E+01
10/13/2018 16:00,0,19,238.17,3.35E+01,5.28E+01
10/13/2018 17:00,6,17.9,33.76,3.54E+01,4.97E+01
10/13/2018 18:00,0,16.6,0.01,2.87E+01,2.58E+01
10/13/2018 19:00,0,17.1,0,1.49E+01,2.33E+01
10/13/2018 20:00,0,17.3,0,1.75E+01,2.84E+01
10/13/2018 21:00,0,16.9,0,3.47E+01,1.92E+01
10/13/2018 22:00,0,16.6,0,5.28E+01,1.36E+01
10/13/2018 23:00,0,16.4,0,4.97E+01,9.95E+00
10/14/2018 0:00,0,16.4,0,2.58E+01,2.27E+00
10/14/2018 1:00,0,16.3,0,2.33E+01,3.08E+00
10/14/2018 2:00,4,16.5,0,2.84E+01,2.11E+00
10/14/2018 3:00,2,16.1,0,1.92E+01,3.40E+00
10/14/2018 4:00,0,15.6,0,1.36E+01,1.20E+00
10/14/2018 5:00,0,15.6,0,9.95E+00,0.00E+00
10/14/2018 6:00,0,15.5,8.16,2.27E+00,0.00E+00
10/14/2018 7:00,0,15.7,176.52,3.08E+00,0.00E+00
10/14/2018 8:00,0,16.1,384.79,2.11E+00,5.83E+00
10/14/2018 9:00,0,16.4,556.91,3.40E+00,2.48E+01
10/14/2018 10:00,0,17.6,681.8,1.20E+00,1.95E+01
10/14/2018 11:00,0,19.4,750.95,0.00E+00,1.88E+01
10/14/2018 12:00,0,19.7,758.79,0.00E+00,2.48E+01
10/14/2018 13:00,0,21.2,704.94,0.00E+00,2.19E+01
10/14/2018 14:00,0,20.8,593.37,5.83E+00,3.95E+01
10/14/2018 15:00,0,22.2,432.2,2.48E+01,4.73E+01
10/14/2018 16:00,0,21.2,231.52,1.95E+01,3.71E+01
10/14/2018 17:00,0,22,29.9,1.88E+01,2.83E+01
10/14/2018 18:00,0,19.6,0.01,2.48E+01,2.39E+01
10/14/2018 19:00,0,18.2,0,2.19E+01,3.82E+01
10/14/2018 20:00,0,17.6,0,3.95E+01,3.46E+01
10/14/2018 21:00,0,17.4,0,4.73E+01,2.23E+01
10/14/2018 22:00,0,16.7,0,3.71E+01,1.39E+01
10/14/2018 23:00,0,16.4,0,2.83E+01,1.78E+01
10/15/2018 0:00,0,16.5,0,2.39E+01,1.73E+01
10/15/2018 1:00,0,16,0,3.82E+01,1.03E+01
10/15/2018 2:00,0,15.9,0,3.46E+01,7.12E+00
10/15/2018 3:00,0,15.3,0,2.23E+01,6.41E+00
10/15/2018 4:00,0,15.6,0,1.39E+01,4.97E+00
10/15/2018 5:00,0,15.6,0,1.78E+01,5.38E+00
10/15/2018 6:00,0,16.8,7.33,1.73E+01,8.61E+00
10/15/2018 7:00,0,19.6,172.59,1.03E+01,1.72E+01
10/15/2018 8:00,0,20.6,380.93,7.12E+00,3.14E+01
10/15/2018 9:00,0,21.6,552.97,6.41E+00,6.99E+01
10/15/2018 10:00,0,23.7,677.85,4.97E+00,9.38E+01
10/15/2018 11:00,0,23.7,746.9,5.38E+00,8.28E+01
10/15/2018 12:00,0,24.4,754.66,8.61E+00,7.44E+01
10/15/2018 13:00,0,25.5,700.71,1.72E+01,6.18E+01
10/15/2018 14:00,0,27.4,589.27,3.14E+01,5.31E+01
10/15/2018 15:00,0,26.7,428.14,6.99E+01,5.03E+01
10/15/2018 16:00,0,27.8,227.27,9.38E+01,5.01E+01
10/15/2018 17:00,0,27.2,27.69,8.28E+01,3.80E+01
10/15/2018 18:00,0,24.8,0.01,7.44E+01,3.93E+01
10/15/2018 19:00,0,22.5,0,6.18E+01,7.12E+01
10/15/2018 20:00,0,21.1,0,5.31E+01,6.63E+01
10/15/2018 21:00,0,19.7,0,5.03E+01,2.25E+00
10/15/2018 22:00,0,18.7,0,5.01E+01,4.74E+00
10/15/2018 23:00,0,17.6,0,3.80E+01,2.12E+00
10/16/2018 0:00,0,17.8,0,3.93E+01,6.06E-01
10/16/2018 1:00,0,17.1,0,7.12E+01,6.06E-01
10/16/2018 2:00,0,16.8,0,6.63E+01,6.06E-01
10/16/2018 3:00,0,15.9,0,2.25E+00,6.06E-01
10/16/2018 4:00,0,15.1,0,4.74E+00,6.06E-01
10/16/2018 5:00,0,14.6,0,2.12E+00,2.98E+00
10/16/2018 6:00,0,14.2,7.11,6.06E-01,6.21E+00
10/16/2018 7:00,0,16.2,171.27,6.06E-01,9.41E+00
10/16/2018 8:00,0,17.3,379.18,6.06E-01,3.53E+01
10/16/2018 9:00,0,21.4,550.79,6.06E-01,3.53E+01
10/16/2018 10:00,0,22.2,674.9,6.06E-01,1.22E+02
10/16/2018 11:00,0,22.9,743.21,2.98E+00,1.33E+01
10/16/2018 12:00,0,24.5,750.21,6.21E+00,1.89E+01
10/16/2018 13:00,0,25.9,695.58,9.41E+00,2.99E+01
10/16/2018 14:00,0,27.7,583.41,3.53E+01,3.84E+01
10/16/2018 15:00,0,28.4,421.79,3.53E+01,3.87E+01
10/16/2018 16:00,0,28.5,220.58,1.22E+02,5.83E+01
10/16/2018 17:00,0,29,24.29,1.33E+01,5.27E+01
10/16/2018 18:00,0,23.7,0.01,1.89E+01,2.82E+01
10/16/2018 19:00,0,20.3,0,2.99E+01,4.76E+01
10/16/2018 20:00,0,18.9,0,3.84E+01,3.19E+01
10/16/2018 21:00,0,18.5,0,3.87E+01,2.90E+01
10/16/2018 22:00,0,18.3,0,5.83E+01,2.87E+01
10/16/2018 23:00,0,18.1,0,5.27E+01,1.19E+01
10/17/2018 0:00,0,18.6,0,2.82E+01,1.07E+01
10/17/2018 1:00,0,18.1,0,4.76E+01,4.50E+00
10/17/2018 2:00,0,17.7,0,3.19E+01,4.71E+00
10/17/2018 3:00,0,16.9,0,2.90E+01,3.65E+00
10/17/2018 4:00,0,17.4,0,2.87E+01,1.37E-01
10/17/2018 5:00,0,17.1,0,1.19E+01,2.17E+00
10/17/2018 6:00,0,15.3,6.03,1.07E+01,1.13E+01
10/17/2018 7:00,0,16.2,165.45,4.50E+00,1.58E+01
10/17/2018 8:00,0,18.1,373.51,4.71E+00,3.37E+01
10/17/2018 9:00,0,23.1,545.35,3.65E+00,7.61E+01
10/17/2018 10:00,0,23.5,670.01,1.37E-01,9.67E+01
10/17/2018 11:00,0,25.1,738.8,2.17E+00,8.46E+01
10/17/2018 12:00,0,26.8,746.4,1.13E+01,6.22E+01
10/17/2018 13:00,0,27.7,692.27,1.58E+01,5.87E+01
10/17/2018 14:00,0,28.3,580.52,3.37E+01,5.36E+01
10/17/2018 15:00,0,27.6,419.25,7.61E+01,3.81E+01
10/17/2018 16:00,0,26.2,218.37,9.67E+01,3.05E+01
10/17/2018 17:00,0,25.6,23.32,8.46E+01,3.68E+01
10/17/2018 18:00,0,23.7,0,6.22E+01,3.01E+01
10/17/2018 19:00,0,21.9,0,5.87E+01,2.76E+01
10/17/2018 20:00,0,20.5,0,5.36E+01,3.36E+01
10/17/2018 21:00,0,19.9,0,3.81E+01,2.63E+01
10/17/2018 22:00,0,18.7,0,3.05E+01,1.33E+01
10/17/2018 23:00,0,18.9,0,3.68E+01,1.37E+01
10/18/2018 0:00,0,18.6,0,3.01E+01,8.89E+00
10/18/2018 1:00,0,18.2,0,2.76E+01,1.01E+01
10/18/2018 2:00,0,18.2,0,3.36E+01,4.27E+00
10/18/2018 3:00,0,18.3,0,2.63E+01,0.00E+00
10/18/2018 4:00,0,18,0,1.33E+01,1.68E+00
10/18/2018 5:00,0,16.3,0,1.37E+01,3.43E+00
10/18/2018 6:00,0,16.1,5.97,8.89E+00,3.50E+00
10/18/2018 7:00,0,17.9,164.68,1.01E+01,1.13E+01
10/18/2018 8:00,0,18.9,372.28,4.27E+00,2.38E+01
10/18/2018 9:00,0,23.8,543.63,0.00E+00,5.84E+01
10/18/2018 10:00,0,26,667.3,1.68E+00,8.91E+01
10/18/2018 11:00,0,27.6,735.17,3.43E+00,7.91E+01
10/18/2018 12:00,0,28.6,741.87,3.50E+00,5.48E+01
10/18/2018 13:00,0,29.4,686.91,1.13E+01,4.23E+01
10/18/2018 14:00,0,29.1,574.43,2.38E+01,4.12E+01
10/18/2018 15:00,0,30,412.5,5.84E+01,3.82E+01
10/18/2018 16:00,0,28.1,211.08,8.91E+01,2.86E+01
10/18/2018 17:00,0,27.5,20.14,7.91E+01,2.96E+01
10/18/2018 18:00,0,25.7,0,5.48E+01,3.83E+01
10/18/2018 19:00,0,24.2,0,4.23E+01,4.11E+01
10/18/2018 20:00,0,22.6,0,4.12E+01,3.50E+01
10/18/2018 21:00,0,21.8,0,3.82E+01,2.77E+01
10/18/2018 22:00,0,21.7,0,2.86E+01,1.68E+01
10/18/2018 23:00,0,20.8,0,2.96E+01,7.25E+00
10/19/2018 0:00,0,20.2,0,3.83E+01,1.17E+01
10/19/2018 1:00,0,21,0,4.11E+01,1.12E+01
10/19/2018 2:00,0,20.1,0,3.50E+01,7.24E+00
10/19/2018 3:00,0,20.2,0,2.77E+01,9.51E+00
10/19/2018 4:00,0,18.4,0,1.68E+01,6.57E+00
10/19/2018 5:00,0,18.4,0,7.25E+00,4.80E+00
10/19/2018 6:00,0,17.7,5.31,1.17E+01,5.53E+00
10/19/2018 7:00,0,18.2,160.54,1.12E+01,1.04E+01
10/19/2018 8:00,0,20.3,368.18,7.24E+00,3.52E+01
10/19/2018 9:00,0,23.7,539.44,9.51E+00,6.06E+01
10/19/2018 10:00,0,27.2,663.24,6.57E+00,7.96E+01
10/19/2018 11:00,0,27.8,731.09,4.80E+00,7.81E+01
10/19/2018 12:00,0,28.6,737.7,5.53E+00,6.88E+01
10/19/2018 13:00,0,30.1,682.81,1.04E+01,6.49E+01
10/19/2018 14:00,0,30.8,570.37,3.52E+01,5.43E+01
10/19/2018 15:00,0,31.2,408.34,6.06E+01,4.77E+01
10/19/2018 16:00,0,30.5,207.15,7.96E+01,3.66E+01
10/19/2018 17:00,0,29.8,18.53,7.81E+01,2.68E+01
10/19/2018 18:00,0,28.1,0,6.88E+01,3.16E+01
10/19/2018 19:00,0,24.7,0,6.49E+01,5.75E+01
10/19/2018 20:00,0,23.9,0,5.43E+01,4.55E+01
10/19/2018 21:00,0,23,0,4.77E+01,4.25E+01
10/19/2018 22:00,0,22.4,0,3.66E+01,3.53E+01
10/19/2018 23:00,0,22,0,2.68E+01,2.58E+01
10/20/2018 0:00,0,21,0,3.16E+01,2.15E+01
10/20/2018 1:00,0,21.1,0,5.75E+01,2.16E+01
10/20/2018 2:00,0,20.7,0,4.55E+01,1.88E+01
10/20/2018 3:00,0,21.8,0,4.25E+01,1.38E+01
10/20/2018 4:00,0,21,0,3.53E+01,4.14E+00
10/20/2018 5:00,0,18.8,0,2.58E+01,8.95E-01
10/20/2018 6:00,0,19.3,4.74,2.15E+01,8.95E-01
10/20/2018 7:00,0,19.5,156.58,2.16E+01,8.95E-01
10/20/2018 8:00,0,20.7,364.07,1.88E+01,1.25E+01
10/20/2018 9:00,0,24.6,535.39,1.38E+01,1.76E+01
10/20/2018 10:00,0,26.8,659.14,4.14E+00,1.61E+01
10/20/2018 11:00,0,28.6,726.84,8.95E-01,2.12E+01
10/20/2018 12:00,0,29.7,733.63,8.95E-01,1.95E+01
10/20/2018 13:00,0,30.8,678.67,8.95E-01,1.97E+01
10/20/2018 14:00,0,31.8,566.29,1.25E+01,3.21E+01
10/20/2018 15:00,0,32.6,404.34,1.76E+01,3.07E+01
10/20/2018 16:00,0,32.3,203.03,1.61E+01,2.57E+01
10/20/2018 17:00,0,30,17.07,2.12E+01,2.32E+01
10/20/2018 18:00,0,27.3,0,1.95E+01,4.46E+01
10/20/2018 19:00,0,25.4,0,1.97E+01,3.22E+01
10/20/2018 20:00,0,22.4,0,3.21E+01,2.82E+01
10/20/2018 21:00,0,21.3,0,3.07E+01,2.10E+01
10/20/2018 22:00,0,20.9,0,2.57E+01,1.85E+01
10/20/2018 23:00,0,20.3,0,2.32E+01,1.10E+01
10/21/2018 0:00,0,20.5,0,4.46E+01,2.06E+00
10/21/2018 1:00,0,20.4,0,3.22E+01,2.69E+00
10/21/2018 2:00,0,19.9,0,2.82E+01,3.61E+00
10/21/2018 3:00,0,19.8,0,2.10E+01,1.47E+00
10/21/2018 4:00,0,18.5,0,1.85E+01,5.05E-01
10/21/2018 5:00,0,17.6,0,1.10E+01,1.44E-01
10/21/2018 6:00,0,17.2,4.22,2.06E+00,6.84E+00
10/21/2018 7:00,0,16.2,152.63,2.69E+00,2.56E+00
10/21/2018 8:00,0,18,360.11,3.61E+00,0.00E+00
10/21/2018 9:00,0,20.9,531.32,1.47E+00,2.01E+00
10/21/2018 10:00,0,22.6,655.01,5.05E-01,1.40E+01
10/21/2018 11:00,0,23.5,722.68,1.44E-01,2.96E+01
10/21/2018 12:00,0,25.7,729.38,6.84E+00,3.93E+01
10/21/2018 13:00,0,26.6,674.5,2.56E+00,4.08E+01
10/21/2018 14:00,0,27.7,562.18,0.00E+00,5.04E+01
10/21/2018 15:00,0,27.8,400.33,2.01E+00,4.15E+01
10/21/2018 16:00,0,26.8,199.08,1.40E+01,3.71E+01
10/21/2018 17:00,0,25,15.63,2.96E+01,5.03E+01
10/21/2018 18:00,0,22.7,0,3.93E+01,4.73E+01
10/21/2018 19:00,0,20.9,0,4.08E+01,3.36E+01
10/21/2018 20:00,0,19.6,0,5.04E+01,2.08E+01
10/21/2018 21:00,0,18.1,0,4.15E+01,3.57E+01
10/21/2018 22:00,0,17.2,0,3.71E+01,3.01E+01
10/21/2018 23:00,0,17,0,5.03E+01,2.30E+01
10/22/2018 0:00,1,16.7,0,4.73E+01,1.63E+01
10/22/2018 1:00,6,16.3,0,3.36E+01,8.17E+00
10/22/2018 2:00,7,15.9,0,2.08E+01,8.57E+00
10/22/2018 3:00,7,15.7,0,3.57E+01,1.07E+01
10/22/2018 4:00,6,16,0,3.01E+01,8.17E+00
10/22/2018 5:00,0,16,0,2.30E+01,1.02E+01
10/22/2018 6:00,0,16,3.72,1.63E+01,5.60E+00
10/22/2018 7:00,0,15.8,148.67,8.17E+00,9.78E+00
10/22/2018 8:00,0,16.1,355.95,8.57E+00,1.95E+01
10/22/2018 9:00,0,16.9,527.05,1.07E+01,5.91E+01
10/22/2018 10:00,0,19.1,650.85,8.17E+00,9.42E+01
10/22/2018 11:00,0,20.6,718.62,1.02E+01,9.79E+01
10/22/2018 12:00,0,22.6,725.23,5.60E+00,8.57E+01
10/22/2018 13:00,0,23.7,670.45,9.78E+00,6.83E+01
10/22/2018 14:00,0,25.6,558.05,1.95E+01,6.44E+01
10/22/2018 15:00,0,25.9,396.29,5.91E+01,6.31E+01
10/22/2018 16:00,0,24,195.13,9.42E+01,5.20E+01
10/22/2018 17:00,0,22.7,14.35,9.79E+01,5.81E+01
10/22/2018 18:00,0,20,0,8.57E+01,3.12E+01
10/22/2018 19:00,0,19.1,0,6.83E+01,5.67E+01
10/22/2018 20:00,0,18.1,0,6.44E+01,4.88E+01
10/22/2018 21:00,0,17.3,0,6.31E+01,4.55E+01
10/22/2018 22:00,0,17,0,5.20E+01,2.24E+01
10/22/2018 23:00,0,16.7,0,5.81E+01,1.62E+01
10/23/2018 0:00,0,16.4,0,3.12E+01,1.15E+01
10/23/2018 1:00,0,16.7,0,5.67E+01,3.77E+00
10/23/2018 2:00,0,16.1,0,4.88E+01,2.99E+00
10/23/2018 3:00,0,16.2,0,4.55E+01,5.54E+00
10/23/2018 4:00,0,15.5,0,2.24E+01,5.54E+00
10/23/2018 5:00,1,14.7,0,1.62E+01,6.03E+00
10/23/2018 6:00,7,14.8,3.54,1.15E+01,7.28E+00
10/23/2018 7:00,8,14.6,146.76,3.77E+00,1.11E+01
10/23/2018 8:00,8,14.7,353.59,2.99E+00,1.80E+01
10/23/2018 9:00,0,15.4,524.43,5.54E+00,5.38E+01
10/23/2018 10:00,0,19.4,647.56,5.54E+00,8.47E+01
10/23/2018 11:00,0,22.5,714.81,6.03E+00,9.89E+01
10/23/2018 12:00,0,24.2,720.89,7.28E+00,6.54E+01
10/23/2018 13:00,0,25,665.46,1.11E+01,6.27E+01
10/23/2018 14:00,0,25.2,552.74,1.80E+01,4.70E+01
10/23/2018 15:00,0,25.9,390.63,5.38E+01,3.73E+01
10/23/2018 16:00,0,24.9,189.09,8.47E+01,3.89E+01
10/23/2018 17:00,0,24.2,12.49,9.89E+01,3.08E+01
10/23/2018 18:00,0,20.9,0,6.54E+01,3.01E+01
10/23/2018 19:00,0,19.3,0,6.27E+01,3.51E+01
10/23/2018 20:00,0,18.1,0,4.70E+01,4.36E+01
10/23/2018 21:00,0,17.2,0,3.73E+01,4.52E+01
10/23/2018 22:00,0,17.1,0,3.89E+01,2.15E+01
10/23/2018 23:00,0,16.8,0,3.08E+01,1.62E+01
10/24/2018 0:00,0,17,0,3.01E+01,1.11E+01
10/24/2018 1:00,0,16.9,0,3.51E+01,6.86E+00
10/24/2018 2:00,0,17.2,0,4.36E+01,7.65E+00
10/24/2018 3:00,0,17,0,4.52E+01,6.91E+00
10/24/2018 4:00,0,16,0,2.15E+01,4.24E+00
10/24/2018 5:00,0,15.8,0,1.62E+01,3.62E+00
10/24/2018 6:00,0,14.8,3.14,1.11E+01,6.75E+00
10/24/2018 7:00,0,15.1,142.99,6.86E+00,1.26E+01
10/24/2018 8:00,0,16.8,349.77,7.65E+00,2.56E+01
10/24/2018 9:00,0,18,520.45,6.91E+00,7.24E+01
10/24/2018 10:00,0,21.7,643.49,4.24E+00,9.93E+01
10/24/2018 11:00,0,24.1,710.68,3.62E+00,7.77E+01
10/24/2018 12:00,0,24.8,716.66,6.75E+00,6.05E+01
10/24/2018 13:00,0,26.5,661.34,1.26E+01,5.66E+01
10/24/2018 14:00,0,27.5,548.55,2.56E+01,4.86E+01
10/24/2018 15:00,0,27.3,386.37,7.24E+01,3.19E+01
10/24/2018 16:00,0,26.6,184.93,9.93E+01,2.21E+01
10/24/2018 17:00,0,25.4,11.34,7.77E+01,3.64E+01
10/24/2018 18:00,0,22.4,0,6.05E+01,1.47E+01
10/24/2018 19:00,0,20.4,0,5.66E+01,4.25E+01
10/24/2018 20:00,0,19.1,0,4.86E+01,6.43E+01
10/24/2018 21:00,0,18.4,0,3.19E+01,6.99E+01
10/24/2018 22:00,0,17.7,0,2.21E+01,5.09E+01
10/24/2018 23:00,0,17.6,0,3.64E+01,2.83E+01
10/25/2018 0:00,0,17.8,0,1.47E+01,1.40E+01
10/25/2018 1:00,0,17.2,0,4.25E+01,3.27E+00
10/25/2018 2:00,0,16.5,0,6.43E+01,6.55E+00
10/25/2018 3:00,7,16.4,0,6.99E+01,4.05E+00
10/25/2018 4:00,7,15,0,5.09E+01,0.00E+00
10/25/2018 5:00,7,14.7,0,2.83E+01,2.31E+00
10/25/2018 6:00,7,14.3,2.9,1.40E+01,3.13E+00
10/25/2018 7:00,8,14.9,140.52,3.27E+00,9.02E+00
10/25/2018 8:00,8,14.8,346.84,6.55E+00,2.31E+01
10/25/2018 9:00,8,15.7,517.29,4.05E+00,7.32E+01
10/25/2018 10:00,0,17.5,640,0.00E+00,1.04E+02
10/25/2018 11:00,0,22.2,706.66,2.31E+00,9.30E+01
10/25/2018 12:00,0,24.5,712.39,3.13E+00,5.90E+01
10/25/2018 13:00,0,26.5,656.57,9.02E+00,4.48E+01
10/25/2018 14:00,0,27.1,543.67,2.31E+01,4.73E+01
10/25/2018 15:00,0,28.7,381.2,7.32E+01,3.22E+01
10/25/2018 16:00,0,26.8,179.82,1.04E+02,2.63E+01
10/25/2018 17:00,0,26.2,9.98,9.30E+01,2.61E+01
10/25/2018 18:00,0,23.2,0,5.90E+01,1.61E+01
10/25/2018 19:00,0,21.1,0,4.48E+01,2.55E+01
10/25/2018 20:00,0,19.8,0,4.73E+01,4.75E+01
10/25/2018 21:00,0,19,0,3.22E+01,4.15E+01
10/25/2018 22:00,0,18.1,0,2.63E+01,2.80E+01
10/25/2018 23:00,0,17.8,0,2.61E+01,1.89E+01
10/26/2018 0:00,0,18,0,1.61E+01,3.70E+00
10/26/2018 1:00,0,18.1,0,2.55E+01,2.60E+00
10/26/2018 2:00,0,18.2,0,4.75E+01,8.40E+00
10/26/2018 3:00,0,18.6,0,4.15E+01,8.40E+00
10/26/2018 4:00,0,17.6,0,2.80E+01,6.30E+00
10/26/2018 5:00,0,17.8,0,1.89E+01,1.68E+00
10/26/2018 6:00,0,18.7,2.5,3.70E+00,1.61E+00
10/26/2018 7:00,0,17.9,136.38,2.60E+00,1.10E+01
10/26/2018 8:00,0,19.6,342.62,8.40E+00,3.82E+01
10/26/2018 9:00,0,22.9,513.11,8.40E+00,5.69E+01
10/26/2018 10:00,0,26.4,635.72,6.30E+00,9.09E+01
10/26/2018 11:00,0,28.4,702.45,1.68E+00,8.80E+01
10/26/2018 12:00,0,30.2,708.22,1.61E+00,8.28E+01
